Time[s], Channel 0
0.93279, 1
0.93281, 0
0.93282, 1
0.93283, 0
0.93284, 1
0.93286, 0
0.93287, 1
0.93289, 0
0.93290, 1
0.93291, 0
0.93292, 1
0.93294, 0
0.93295, 1
0.93297, 0
0.93298, 1
0.93299, 0
0.93300, 1
0.93302, 0
0.93303, 1
0.93307, 0
0.93308, 1
0.93310, 0
0.93311, 1
0.93312, 0
0.93313, 1
0.93315, 0
0.93316, 1
0.93318, 0
0.93319, 1
0.93320, 0
0.93321, 1
0.93323, 0
0.93324, 1
0.93326, 0
0.93327, 1
0.93328, 0
0.93329, 1
0.93331, 0
0.93332, 1
0.93336, 0
0.93337, 1
0.93339, 0
0.93340, 1
0.93341, 0
0.93342, 1
0.93344, 0
0.93345, 1
0.93347, 0
0.93348, 1
0.93349, 0
0.93350, 1
0.93352, 0
0.93353, 1
0.93355, 0
0.93356, 1
0.93357, 0
0.93358, 1
0.93360, 0
0.93361, 1
0.93365, 0
0.93366, 1
0.93368, 0
0.93369, 1
0.93370, 0
0.93371, 1
0.93373, 0
0.93374, 1
0.93376, 0
0.93377, 1
0.93378, 0
0.93379, 1
0.93381, 0
0.93382, 1
0.93384, 0
0.93385, 1
0.93386, 0
0.93387, 1
0.93389, 0
0.93390, 1
0.93394, 0
0.93395, 1
0.93397, 0
0.93398, 1
0.93399, 0
0.93400, 1
0.93402, 0
0.93403, 1
0.93405, 0
0.93406, 1
0.93407, 0
0.93408, 1
0.93410, 0
0.93411, 1
0.93413, 0
0.93414, 1
0.93415, 0
0.93416, 1
0.93418, 0
0.93419, 1
0.93423, 0
0.93424, 1
0.93426, 0
0.93427, 1
0.93428, 0
0.93429, 1
0.93431, 0
0.93432, 1
0.93434, 0
0.93435, 1
0.93436, 0
0.93437, 1
0.93439, 0
0.93440, 1
0.93442, 0
0.93443, 1
0.93444, 0
0.93445, 1
0.93447, 0
0.93448, 1
0.93452, 0
0.93453, 1
0.93455, 0
0.93456, 1
0.93460, 0
0.93461, 1
0.93463, 0
0.93464, 1
0.93465, 0
0.93466, 1
0.93468, 0
0.93469, 1
0.93471, 0
0.93472, 1
0.93473, 0
0.93474, 1
0.93476, 0
0.93477, 1
0.93479, 0
0.93480, 1
0.93481, 0
0.93482, 1
0.93484, 0
0.93485, 1
0.93489, 0
0.93490, 1
0.93492, 0
0.93493, 1
0.93494, 0
0.93495, 1
0.93497, 0
0.93498, 1
0.93500, 0
0.93501, 1
0.93502, 0
0.93503, 1
0.93505, 0
0.93506, 1
0.93508, 0
0.93509, 1
0.93510, 0
0.93511, 1
0.93513, 0
0.93514, 1
0.93518, 0
0.93519, 1
0.93521, 0
0.93522, 1
0.93523, 0
0.93524, 1
0.93526, 0
0.93527, 1
0.93529, 0
0.93530, 1
0.93531, 0
0.93532, 1
0.93534, 0
0.93535, 1
0.93537, 0
0.93538, 1
0.93539, 0
0.93540, 1
0.93542, 0
0.93543, 1
0.93547, 0
0.93548, 1
0.93550, 0
0.93551, 1
0.93552, 0
0.93553, 1
0.93555, 0
0.93556, 1
0.93558, 0
0.93559, 1
0.93560, 0
0.93561, 1
0.93563, 0
0.93564, 1
0.93566, 0
0.93567, 1
0.93568, 0
0.93569, 1
0.93571, 0
0.93572, 1
0.93576, 0
0.93577, 1
0.93579, 0
0.93580, 1
0.93584, 0
0.93585, 1
0.93587, 0
0.93588, 1
0.93589, 0
0.93590, 1
0.93592, 0
0.93593, 1
0.93595, 0
0.93596, 1
0.93597, 0
0.93598, 1
0.93600, 0
0.93601, 1
0.93603, 0
0.93604, 1
0.93605, 0
0.93606, 1
0.93608, 0
0.93609, 1
0.93613, 0
0.93614, 1
0.93616, 0
0.93617, 1
0.93618, 0
0.93619, 1
0.93621, 0
0.93622, 1
0.93624, 0
0.93625, 1
0.93626, 0
0.93627, 1
0.93629, 0
0.93630, 1
0.93632, 0
0.93633, 1
0.93634, 0
0.93635, 1
0.93637, 0
0.93638, 1
0.93642, 0
0.93643, 1
0.93645, 0
0.93646, 1
0.93647, 0
0.93648, 1
0.93650, 0
0.93651, 1
0.93653, 0
0.93654, 1
0.93655, 0
0.93656, 1
0.93658, 0
0.93659, 1
0.93661, 0
0.93662, 1
0.93663, 0
0.93664, 1
0.93666, 0
0.93667, 1
0.93671, 0
0.93672, 1
0.93674, 0
0.93675, 1
0.93676, 0
0.93677, 1
0.93679, 0
0.93680, 1
0.93682, 0
0.93683, 1
0.93684, 0
0.93685, 1
0.93687, 0
0.93688, 1
0.93690, 0
0.93691, 1
0.93692, 0
0.93693, 1
0.93695, 0
0.93696, 1
0.93700, 0
0.93701, 1
0.93703, 0
0.93704, 1
0.93708, 0
0.93709, 1
0.93711, 0
0.93712, 1
0.93713, 0
0.93714, 1
0.93716, 0
0.93717, 1
0.93719, 0
0.93720, 1
0.93721, 0
0.93722, 1
0.93724, 0
0.93725, 1
0.93727, 0
0.93728, 1
0.93729, 0
0.93730, 1
0.93732, 0
0.93733, 1
0.93737, 0
0.93738, 1
0.93740, 0
0.93741, 1
0.93742, 0
0.93743, 1
0.93745, 0
0.93746, 1
0.93748, 0
0.93749, 1
0.93750, 0
0.93751, 1
0.93753, 0
0.93754, 1
0.93756, 0
0.93757, 1
0.93758, 0
0.93759, 1
0.93761, 0
0.93762, 1
0.93766, 0
0.93767, 1
0.93769, 0
0.93770, 1
0.93771, 0
0.93772, 1
0.93774, 0
0.93775, 1
0.93777, 0
0.93778, 1
0.93779, 0
0.93780, 1
0.93782, 0
0.93783, 1
0.93785, 0
0.93786, 1
0.93787, 0
0.93788, 1
0.93790, 0
0.93791, 1
0.93795, 0
0.93796, 1
0.93798, 0
0.93799, 1
0.93803, 0
0.93804, 1
0.93806, 0
0.93807, 1
0.93808, 0
0.93809, 1
0.93811, 0
0.93812, 1
0.93814, 0
0.93815, 1
0.93816, 0
0.93817, 1
0.93819, 0
0.93820, 1
0.93822, 0
0.93823, 1
0.93824, 0
0.93825, 1
0.93827, 0
0.93828, 1
0.93832, 0
0.93833, 1
0.93835, 0
0.93836, 1
0.93837, 0
0.93838, 1
0.93840, 0
0.93841, 1
0.93843, 0
0.93844, 1
0.93845, 0
0.93846, 1
0.93848, 0
0.93849, 1
0.93851, 0
0.93852, 1
0.93853, 0
0.93854, 1
0.93856, 0
0.93857, 1
0.93861, 0
0.93862, 1
0.93864, 0
0.93865, 1
0.93866, 0
0.93867, 1
0.93869, 0
0.93870, 1
0.93872, 0
0.93873, 1
0.93874, 0
0.93875, 1
0.93877, 0
0.93878, 1
0.93880, 0
0.93881, 1
0.93882, 0
0.93883, 1
0.93885, 0
0.93886, 1
0.93890, 0
0.93891, 1
0.93893, 0
0.93894, 1
0.93898, 0
0.93899, 1
0.93901, 0
0.93902, 1
0.93903, 0
0.93904, 1
0.93906, 0
0.93907, 1
0.93909, 0
0.93910, 1
0.93911, 0
0.93912, 1
0.93914, 0
0.93915, 1
0.93917, 0
0.93918, 1
0.93919, 0
0.93920, 1
0.93922, 0
0.93923, 1
0.93927, 0
0.93928, 1
0.93930, 0
0.93931, 1
0.93932, 0
0.93933, 1
0.93935, 0
0.93936, 1
0.93938, 0
0.93939, 1
0.93940, 0
0.93941, 1
0.93943, 0
0.93944, 1
0.93946, 0
0.93947, 1
0.93948, 0
0.93949, 1
0.93951, 0
0.93952, 1
0.93956, 0
0.93957, 1
0.93959, 0
0.93960, 1
0.93964, 0
0.93965, 1
0.93967, 0
0.93968, 1
0.93969, 0
0.93970, 1
0.93972, 0
0.93973, 1
0.93975, 0
0.93976, 1
0.93977, 0
0.93978, 1
0.93980, 0
0.93981, 1
0.93985, 0
0.93986, 1
0.93988, 0
0.93989, 1
0.93990, 0
0.93991, 1
0.93993, 0
0.93994, 1
0.93996, 0
0.93997, 1
0.93998, 0
0.93999, 1
0.94001, 0
0.94002, 1
0.94004, 0
0.94005, 1
0.94006, 0
0.94007, 1
0.94009, 0
0.94010, 1
0.94012, 0
0.94013, 1
0.94014, 0
0.94015, 1
0.94017, 0
0.94018, 1
0.94022, 0
0.94023, 1
0.94025, 0
0.94026, 1
0.94027, 0
0.94028, 1
0.94030, 0
0.94031, 1
0.94033, 0
0.94034, 1
0.94035, 0
0.94036, 1
0.94038, 0
0.94039, 1
0.94041, 0
0.94042, 1
0.94043, 0
0.94044, 1
0.94046, 0
0.94047, 1
0.94051, 0
0.94052, 1
0.94054, 0
0.94055, 1
0.94056, 0
0.94057, 1
0.94059, 0
0.94060, 1
0.94062, 0
0.94063, 1
0.94064, 0
0.94065, 1
0.94067, 0
0.94068, 1
0.94070, 0
0.94071, 1
0.94072, 0
0.94073, 1
0.94075, 0
0.94076, 1
0.94078, 0
0.94079, 1
0.94080, 0
0.94081, 1
0.94083, 0
0.94084, 1
0.94088, 0
0.94089, 1
0.94091, 0
0.94092, 1
0.94093, 0
0.94094, 1
0.94096, 0
0.94097, 1
0.94099, 0
0.94100, 1
0.94101, 0
0.94102, 1
0.94104, 0
0.94105, 1
0.94107, 0
0.94108, 1
0.94109, 0
0.94110, 1
0.94112, 0
0.94113, 1
0.94117, 0
0.94118, 1
0.94120, 0
0.94121, 1
0.94122, 0
0.94123, 1
0.94125, 0
0.94350, 1
0.94352, 0
0.94353, 1
0.94354, 0
0.94355, 1
0.94357, 0
0.94358, 1
0.94360, 0
0.94361, 1
0.94362, 0
0.94363, 1
0.94365, 0
0.94366, 1
0.94370, 0
0.94371, 1
0.94373, 0
0.94374, 1
0.94378, 0
0.94379, 1
0.94381, 0
0.94382, 1
0.94383, 0
0.94384, 1
0.94386, 0
0.94387, 1
0.94389, 0
0.94390, 1
0.94391, 0
0.94392, 1
0.94394, 0
0.94395, 1
0.94399, 0
0.94400, 1
0.94402, 0
0.94403, 1
0.94407, 0
1.04007, 1
1.04009, 0
1.04010, 1
1.04012, 0
1.04013, 1
1.04014, 0
1.04015, 1
1.04017, 0
1.04018, 1
1.04020, 0
1.04021, 1
1.04022, 0
1.04023, 1
1.04025, 0
1.04026, 1
1.04030, 0
1.04031, 1
1.04033, 0
1.04034, 1
1.04035, 0
1.04036, 1
1.04038, 0
1.04039, 1
1.04041, 0
1.04042, 1
1.04043, 0
1.04044, 1
1.04046, 0
1.04047, 1
1.04049, 0
1.04050, 1
1.04051, 0
1.04052, 1
1.04054, 0
1.04055, 1
1.04059, 0
1.04060, 1
1.04062, 0
1.04063, 1
1.04064, 0
1.04065, 1
1.04067, 0
1.04068, 1
1.04070, 0
1.04071, 1
1.04072, 0
1.04073, 1
1.04075, 0
1.04076, 1
1.04078, 0
1.04079, 1
1.04080, 0
1.04081, 1
1.04083, 0
1.04084, 1
1.04088, 0
1.04089, 1
1.04091, 0
1.04092, 1
1.04096, 0
1.04097, 1
1.04099, 0
1.04100, 1
1.04101, 0
1.04102, 1
1.04104, 0
1.04105, 1
1.04107, 0
1.04108, 1
1.04109, 0
1.04110, 1
1.04112, 0
1.04113, 1
1.04117, 0
1.04118, 1
1.04120, 0
1.04121, 1
1.04122, 0
1.04123, 1
1.04125, 0
1.04126, 1
1.04128, 0
1.04129, 1
1.04130, 0
1.04131, 1
1.04133, 0
1.04134, 1
1.04136, 0
1.04137, 1
1.04138, 0
1.04139, 1
1.04141, 0
1.04142, 1
1.04146, 0
1.04147, 1
1.04149, 0
1.04150, 1
1.04154, 0
1.04155, 1
1.04157, 0
1.04158, 1
1.04159, 0
1.04160, 1
1.04162, 0
1.04163, 1
1.04165, 0
1.04166, 1
1.04167, 0
1.04168, 1
1.04170, 0
1.04171, 1
1.04175, 0
1.04176, 1
1.04178, 0
1.04179, 1
1.04180, 0
1.04181, 1
1.04183, 0
1.04184, 1
1.04186, 0
1.04187, 1
1.04188, 0
1.04189, 1
1.04191, 0
1.04192, 1
1.04194, 0
1.04195, 1
1.04196, 0
1.04197, 1
1.04199, 0
1.04200, 1
1.04204, 0
1.04205, 1
1.04207, 0
1.04208, 1
1.04209, 0
1.04210, 1
1.04212, 0
1.04213, 1
1.04215, 0
1.04216, 1
1.04217, 0
1.04218, 1
1.04220, 0
1.04221, 1
1.04223, 0
1.04224, 1
1.04225, 0
1.04226, 1
1.04228, 0
1.04229, 1
1.04233, 0
1.04234, 1
1.04236, 0
1.04237, 1
1.04238, 0
1.04239, 1
1.04241, 0
1.04242, 1
1.04244, 0
1.04245, 1
1.04246, 0
1.04247, 1
1.04249, 0
1.04250, 1
1.04252, 0
1.04253, 1
1.04254, 0
1.04255, 1
1.04257, 0
1.04258, 1
1.04262, 0
1.04263, 1
1.04265, 0
1.04266, 1
1.04270, 0
1.04271, 1
1.04273, 0
1.04274, 1
1.04275, 0
1.04276, 1
1.04278, 0
1.04279, 1
1.04281, 0
1.04282, 1
1.04283, 0
1.04284, 1
1.04286, 0
1.04287, 1
1.04291, 0
1.04292, 1
1.04294, 0
1.04295, 1
1.04299, 0
1.04300, 1
1.04302, 0
1.04303, 1
1.04304, 0
1.04305, 1
1.04307, 0
1.04308, 1
1.04310, 0
1.04311, 1
1.04312, 0
1.04313, 1
1.04315, 0
1.04316, 1
1.04320, 0
1.04321, 1
1.04323, 0
1.04324, 1
1.04328, 0
1.04329, 1
1.04331, 0
1.04332, 1
1.04333, 0
1.04334, 1
1.04336, 0
1.04337, 1
1.04339, 0
1.04340, 1
1.04341, 0
1.04342, 1
1.04344, 0
1.04345, 1
1.04349, 0
1.04350, 1
1.04352, 0
1.04353, 1
1.04357, 0
1.04358, 1
1.04360, 0
1.04361, 1
1.04362, 0
1.04363, 1
1.04365, 0
1.04366, 1
1.04368, 0
1.04369, 1
1.04370, 0
1.04371, 1
1.04373, 0
1.04374, 1
1.04378, 0
1.04379, 1
1.04381, 0
1.04382, 1
1.04386, 0
1.04387, 1
1.04389, 0
1.04390, 1
1.04391, 0
1.04392, 1
1.04394, 0
1.04395, 1
1.04397, 0
1.04398, 1
1.04399, 0
1.04400, 1
1.04402, 0
1.04403, 1
1.04405, 0
1.04406, 1
1.04407, 0
1.04408, 1
1.04410, 0
1.04411, 1
1.04415, 0
1.04416, 1
1.04418, 0
1.04419, 1
1.04420, 0
1.04421, 1
1.04423, 0
1.04424, 1
1.04426, 0
1.04427, 1
1.04428, 0
1.04429, 1
1.04431, 0
1.04432, 1
1.04434, 0
1.04435, 1
1.04436, 0
1.04437, 1
1.04439, 0
1.04440, 1
1.04441, 0
1.04442, 1
1.04444, 0
1.04445, 1
1.04447, 0
1.04448, 1
1.04449, 0
1.04450, 1
1.04452, 0
1.04453, 1
1.04455, 0
1.04456, 1
1.04457, 0
1.04458, 1
1.04460, 0
1.04461, 1
1.04463, 0
1.04464, 1
1.04465, 0
1.04466, 1
1.04468, 0
1.04469, 1
1.04473, 0
1.04474, 1
1.04476, 0
1.04477, 1
1.04478, 0
1.04479, 1
1.04481, 0
1.04482, 1
1.04484, 0
1.04485, 1
1.04486, 0
1.04487, 1
1.04489, 0
1.04490, 1
1.04492, 0
1.04493, 1
1.04494, 0
1.04495, 1
1.04497, 0
1.04498, 1
1.04502, 0
1.04503, 1
1.04505, 0
1.04506, 1
1.04507, 0
1.04508, 1
1.04510, 0
1.04511, 1
1.04513, 0
1.04514, 1
1.04515, 0
1.04516, 1
1.04518, 0
1.04519, 1
1.04521, 0
1.04522, 1
1.04523, 0
1.04524, 1
1.04526, 0
1.04527, 1
1.04531, 0
1.04532, 1
1.04534, 0
1.04535, 1
1.04539, 0
1.04540, 1
1.04542, 0
1.04543, 1
1.04544, 0
1.04545, 1
1.04547, 0
1.04548, 1
1.04550, 0
1.04551, 1
1.04552, 0
1.04553, 1
1.04555, 0
1.04556, 1
1.04558, 0
1.04559, 1
1.04560, 0
1.04561, 1
1.04563, 0
1.04564, 1
1.04568, 0
1.04569, 1
1.04571, 0
1.04572, 1
1.04573, 0
1.04574, 1
1.04576, 0
1.04577, 1
1.04579, 0
1.04580, 1
1.04581, 0
1.04582, 1
1.04584, 0
1.04585, 1
1.04587, 0
1.04588, 1
1.04589, 0
1.04590, 1
1.04592, 0
1.04593, 1
1.04597, 0
1.04598, 1
1.04600, 0
1.04601, 1
1.04602, 0
1.04603, 1
1.04605, 0
1.04606, 1
1.04608, 0
1.04609, 1
1.04610, 0
1.04611, 1
1.04613, 0
1.04614, 1
1.04616, 0
1.04617, 1
1.04618, 0
1.04619, 1
1.04621, 0
1.04622, 1
1.04626, 0
1.04627, 1
1.04629, 0
1.04630, 1
1.04631, 0
1.04632, 1
1.04634, 0
1.04635, 1
1.04637, 0
1.04638, 1
1.04639, 0
1.04640, 1
1.04642, 0
1.04643, 1
1.04645, 0
1.04646, 1
1.04647, 0
1.04648, 1
1.04650, 0
1.04651, 1
1.04655, 0
1.04656, 1
1.04658, 0
1.04659, 1
1.04663, 0
1.04664, 1
1.04666, 0
1.04667, 1
1.04668, 0
1.04669, 1
1.04671, 0
1.04672, 1
1.04674, 0
1.04675, 1
1.04676, 0
1.04677, 1
1.04679, 0
1.04680, 1
1.04684, 0
1.04685, 1
1.04687, 0
1.04688, 1
1.04689, 0
1.04690, 1
1.04692, 0
1.04693, 1
1.04695, 0
1.04696, 1
1.04697, 0
1.04698, 1
1.04700, 0
1.04701, 1
1.04703, 0
1.04704, 1
1.04705, 0
1.04706, 1
1.04708, 0
1.04709, 1
1.04711, 0
1.04712, 1
1.04713, 0
1.04714, 1
1.04716, 0
1.04717, 1
1.04721, 0
1.04722, 1
1.04724, 0
1.04725, 1
1.04726, 0
1.04727, 1
1.04729, 0
1.04730, 1
1.04732, 0
1.04733, 1
1.04734, 0
1.04735, 1
1.04737, 0
1.04738, 1
1.04740, 0
1.04741, 1
1.04742, 0
1.04743, 1
1.04745, 0
1.04746, 1
1.04750, 0
1.04751, 1
1.04753, 0
1.04754, 1
1.04755, 0
1.04756, 1
1.04758, 0
1.04759, 1
1.04761, 0
1.04762, 1
1.04763, 0
1.04764, 1
1.04766, 0
1.04767, 1
1.04769, 0
1.04770, 1
1.04771, 0
1.04772, 1
1.04774, 0
1.04775, 1
1.04779, 0
1.04780, 1
1.04782, 0
1.04783, 1
1.04784, 0
1.04785, 1
1.04787, 0
1.04788, 1
1.04790, 0
1.04791, 1
1.04792, 0
1.04793, 1
1.04795, 0
1.04796, 1
1.04798, 0
1.04799, 1
1.04800, 0
1.04801, 1
1.04803, 0
1.04804, 1
1.04808, 0
1.04809, 1
1.04811, 0
1.04812, 1
1.04813, 0
1.04814, 1
1.04816, 0
1.04817, 1
1.04819, 0
1.04820, 1
1.04821, 0
1.04822, 1
1.04824, 0
1.04825, 1
1.04827, 0
1.04828, 1
1.04829, 0
1.04830, 1
1.04832, 0
1.04833, 1
1.04835, 0
1.04836, 1
1.04837, 0
1.04838, 1
1.04840, 0
1.04841, 1
1.04845, 0
1.04846, 1
1.04848, 0
1.04849, 1
1.04850, 0
1.04851, 1
1.04853, 0
1.04854, 1
1.04856, 0
1.04857, 1
1.04858, 0
1.04859, 1
1.04861, 0
1.04862, 1
1.04864, 0
1.04865, 1
1.04866, 0
1.04867, 1
1.04869, 0
1.04870, 1
1.04874, 0
1.04875, 1
1.04877, 0
1.04878, 1
1.04879, 0
1.04880, 1
1.04882, 0
1.04883, 1
1.04885, 0
1.04886, 1
1.04887, 0
1.04888, 1
1.04890, 0
1.04891, 1
1.04893, 0
1.04894, 1
1.04895, 0
1.04896, 1
1.04898, 0
1.04899, 1
1.04903, 0
1.04904, 1
1.04906, 0
1.04907, 1
1.04908, 0
1.05133, 1
1.05135, 0
1.05136, 1
1.05138, 0
1.05139, 1
1.05140, 0
1.05141, 1
1.05143, 0
1.05144, 1
1.05146, 0
1.05147, 1
1.05148, 0
1.05149, 1
1.05151, 0
1.05152, 1
1.05156, 0
1.05157, 1
1.05159, 0
1.05160, 1
1.05161, 0
1.05162, 1
1.05164, 0
1.05165, 1
1.05167, 0
1.05168, 1
1.05169, 0
1.05170, 1
1.05172, 0
1.05173, 1
1.05175, 0
1.05176, 1
1.05177, 0
1.05178, 1
1.05180, 0
1.05181, 1
1.05185, 0
1.05186, 1
1.05188, 0
1.05189, 1
1.05190, 0
1.14789, 1
1.14791, 0
1.14792, 1
1.14796, 0
1.14797, 1
1.14799, 0
1.14800, 1
1.14801, 0
1.14802, 1
1.14804, 0
1.14805, 1
1.14807, 0
1.14808, 1
1.14809, 0
1.14810, 1
1.14812, 0
1.14813, 1
1.14817, 0
1.14818, 1
1.14820, 0
1.14821, 1
1.14822, 0
1.14823, 1
1.14825, 0
1.14826, 1
1.14828, 0
1.14829, 1
1.14830, 0
1.14831, 1
1.14833, 0
1.14834, 1
1.14836, 0
1.14837, 1
1.14838, 0
1.14839, 1
1.14841, 0
1.14842, 1
1.14846, 0
1.14847, 1
1.14849, 0
1.14850, 1
1.14854, 0
1.14855, 1
1.14857, 0
1.14858, 1
1.14859, 0
1.14860, 1
1.14862, 0
1.14863, 1
1.14865, 0
1.14866, 1
1.14867, 0
1.14868, 1
1.14870, 0
1.14871, 1
1.14875, 0
1.14876, 1
1.14878, 0
1.14879, 1
1.14880, 0
1.14881, 1
1.14883, 0
1.14884, 1
1.14886, 0
1.14887, 1
1.14888, 0
1.14889, 1
1.14891, 0
1.14892, 1
1.14894, 0
1.14895, 1
1.14896, 0
1.14897, 1
1.14899, 0
1.14900, 1
1.14904, 0
1.14905, 1
1.14907, 0
1.14908, 1
1.14909, 0
1.14910, 1
1.14912, 0
1.14913, 1
1.14915, 0
1.14916, 1
1.14917, 0
1.14918, 1
1.14920, 0
1.14921, 1
1.14923, 0
1.14924, 1
1.14925, 0
1.14926, 1
1.14928, 0
1.14929, 1
1.14933, 0
1.14934, 1
1.14936, 0
1.14937, 1
1.14938, 0
1.14939, 1
1.14941, 0
1.14942, 1
1.14944, 0
1.14945, 1
1.14946, 0
1.14947, 1
1.14949, 0
1.14950, 1
1.14952, 0
1.14953, 1
1.14954, 0
1.14955, 1
1.14957, 0
1.14958, 1
1.14962, 0
1.14963, 1
1.14965, 0
1.14966, 1
1.14967, 0
1.14968, 1
1.14970, 0
1.14971, 1
1.14973, 0
1.14974, 1
1.14975, 0
1.14976, 1
1.14978, 0
1.14979, 1
1.14981, 0
1.14982, 1
1.14983, 0
1.14984, 1
1.14986, 0
1.14987, 1
1.14991, 0
1.14992, 1
1.14994, 0
1.14995, 1
1.14996, 0
1.14997, 1
1.14999, 0
1.15000, 1
1.15002, 0
1.15003, 1
1.15004, 0
1.15005, 1
1.15007, 0
1.15008, 1
1.15010, 0
1.15011, 1
1.15012, 0
1.15013, 1
1.15015, 0
1.15016, 1
1.15020, 0
1.15021, 1
1.15023, 0
1.15024, 1
1.15025, 0
1.15026, 1
1.15028, 0
1.15029, 1
1.15031, 0
1.15032, 1
1.15033, 0
1.15034, 1
1.15036, 0
1.15037, 1
1.15039, 0
1.15040, 1
1.15041, 0
1.15042, 1
1.15044, 0
1.15045, 1
1.15049, 0
1.15050, 1
1.15052, 0
1.15053, 1
1.15054, 0
1.15055, 1
1.15057, 0
1.15058, 1
1.15060, 0
1.15061, 1
1.15062, 0
1.15063, 1
1.15065, 0
1.15066, 1
1.15068, 0
1.15069, 1
1.15070, 0
1.15071, 1
1.15073, 0
1.15074, 1
1.15078, 0
1.15079, 1
1.15081, 0
1.15082, 1
1.15083, 0
1.15084, 1
1.15086, 0
1.15087, 1
1.15089, 0
1.15090, 1
1.15091, 0
1.15092, 1
1.15094, 0
1.15095, 1
1.15097, 0
1.15098, 1
1.15099, 0
1.15100, 1
1.15102, 0
1.15103, 1
1.15107, 0
1.15108, 1
1.15110, 0
1.15111, 1
1.15112, 0
1.15113, 1
1.15115, 0
1.15116, 1
1.15118, 0
1.15119, 1
1.15120, 0
1.15121, 1
1.15123, 0
1.15124, 1
1.15126, 0
1.15127, 1
1.15128, 0
1.15129, 1
1.15131, 0
1.15132, 1
1.15136, 0
1.15137, 1
1.15139, 0
1.15140, 1
1.15141, 0
1.15142, 1
1.15144, 0
1.15145, 1
1.15147, 0
1.15148, 1
1.15149, 0
1.15150, 1
1.15152, 0
1.15153, 1
1.15155, 0
1.15156, 1
1.15157, 0
1.15158, 1
1.15160, 0
1.15161, 1
1.15165, 0
1.15166, 1
1.15168, 0
1.15169, 1
1.15173, 0
1.15174, 1
1.15176, 0
1.15177, 1
1.15178, 0
1.15179, 1
1.15181, 0
1.15182, 1
1.15184, 0
1.15185, 1
1.15186, 0
1.15187, 1
1.15189, 0
1.15190, 1
1.15194, 0
1.15195, 1
1.15197, 0
1.15198, 1
1.15202, 0
1.15203, 1
1.15205, 0
1.15206, 1
1.15207, 0
1.15208, 1
1.15210, 0
1.15211, 1
1.15213, 0
1.15214, 1
1.15215, 0
1.15216, 1
1.15218, 0
1.15219, 1
1.15221, 0
1.15222, 1
1.15223, 0
1.15224, 1
1.15226, 0
1.15227, 1
1.15231, 0
1.15232, 1
1.15234, 0
1.15235, 1
1.15236, 0
1.15237, 1
1.15239, 0
1.15240, 1
1.15242, 0
1.15243, 1
1.15244, 0
1.15245, 1
1.15247, 0
1.15248, 1
1.15250, 0
1.15251, 1
1.15252, 0
1.15253, 1
1.15255, 0
1.15256, 1
1.15260, 0
1.15261, 1
1.15263, 0
1.15264, 1
1.15265, 0
1.15266, 1
1.15268, 0
1.15269, 1
1.15271, 0
1.15272, 1
1.15273, 0
1.15274, 1
1.15276, 0
1.15277, 1
1.15279, 0
1.15280, 1
1.15281, 0
1.15282, 1
1.15284, 0
1.15285, 1
1.15289, 0
1.15290, 1
1.15292, 0
1.15293, 1
1.15294, 0
1.15295, 1
1.15297, 0
1.15298, 1
1.15300, 0
1.15301, 1
1.15302, 0
1.15303, 1
1.15305, 0
1.15306, 1
1.15308, 0
1.15309, 1
1.15310, 0
1.15311, 1
1.15313, 0
1.15314, 1
1.15318, 0
1.15319, 1
1.15321, 0
1.15322, 1
1.15323, 0
1.15324, 1
1.15326, 0
1.15327, 1
1.15329, 0
1.15330, 1
1.15331, 0
1.15332, 1
1.15334, 0
1.15335, 1
1.15337, 0
1.15338, 1
1.15339, 0
1.15340, 1
1.15342, 0
1.15343, 1
1.15347, 0
1.15348, 1
1.15350, 0
1.15351, 1
1.15352, 0
1.15353, 1
1.15355, 0
1.15356, 1
1.15358, 0
1.15359, 1
1.15360, 0
1.15361, 1
1.15363, 0
1.15364, 1
1.15366, 0
1.15367, 1
1.15368, 0
1.15369, 1
1.15371, 0
1.15372, 1
1.15376, 0
1.15377, 1
1.15379, 0
1.15380, 1
1.15381, 0
1.15382, 1
1.15384, 0
1.15385, 1
1.15387, 0
1.15388, 1
1.15389, 0
1.15390, 1
1.15392, 0
1.15393, 1
1.15395, 0
1.15396, 1
1.15397, 0
1.15398, 1
1.15400, 0
1.15401, 1
1.15403, 0
1.15404, 1
1.15405, 0
1.15406, 1
1.15408, 0
1.15409, 1
1.15410, 0
1.15411, 1
1.15413, 0
1.15414, 1
1.15416, 0
1.15417, 1
1.15418, 0
1.15419, 1
1.15421, 0
1.15422, 1
1.15424, 0
1.15425, 1
1.15426, 0
1.15427, 1
1.15429, 0
1.15430, 1
1.15432, 0
1.15433, 1
1.15434, 0
1.15435, 1
1.15437, 0
1.15438, 1
1.15442, 0
1.15443, 1
1.15445, 0
1.15446, 1
1.15447, 0
1.15448, 1
1.15450, 0
1.15451, 1
1.15453, 0
1.15454, 1
1.15455, 0
1.15456, 1
1.15458, 0
1.15459, 1
1.15461, 0
1.15462, 1
1.15463, 0
1.15464, 1
1.15466, 0
1.15467, 1
1.15471, 0
1.15472, 1
1.15474, 0
1.15475, 1
1.15476, 0
1.15477, 1
1.15479, 0
1.15480, 1
1.15482, 0
1.15483, 1
1.15484, 0
1.15485, 1
1.15487, 0
1.15488, 1
1.15490, 0
1.15491, 1
1.15492, 0
1.15493, 1
1.15495, 0
1.15496, 1
1.15500, 0
1.15501, 1
1.15503, 0
